t,y,y_diff
0.377543239763499,-1218,88.0
0.37756407318363827,-1236,-18.0
0.3775849066037775,-1164,72.0
0.3776057400239168,-1062,102.0
0.37762657344405604,-1043,19.0
0.3776474068641953,-1034,9.0
0.37766824028433454,-1000,34.0
0.3776890737044738,-969,31.0
0.37770990712461305,-946,23.0
0.3777307405447523,-953,-7.0
0.3777515739648915,-933,20.0
0.37777240738503076,-848,85.0
0.37779324080517,-841,7.0
0.37781407422530927,-906,-65.0
0.3778349076454485,-844,62.0
0.3778557410655878,-727,117.0
0.37787657448572703,-712,15.0
0.3778974079058663,-642,70.0
0.37791824132600554,-463,179.0
0.3779390747461448,-366,97.0
0.37795990816628405,-359,7.0
0.3779807415864233,-329,30.0
0.37800157500656256,-280,49.0
0.3780224084267018,-202,78.0
0.378043241846841,-101,101.0
0.37806407526698027,-72,29.0
0.3780849086871195,-101,-29.0
0.3781057421072588,-104,-3.0
0.37812657552739803,-73,31.0
0.3781474089475373,-22,51.0
0.37816824236767654,3,25.0
0.3781890757878158,-69,-72.0
0.37820990920795505,-177,-108.0
0.3782307426280943,-230,-53.0
0.37825157604823356,-242,-12.0
0.3782724094683728,-219,23.0
0.37829324288851207,-186,33.0
0.3783140763086513,-223,-37.0
0.3783349097287905,-303,-80.0
0.3783557431489298,-346,-43.0
0.37837657656906903,-371,-25.0
0.3783974099892083,-405,-34.0
0.37841824340934754,-437,-32.0
0.3784390768294868,-444,-7.0
0.37845991024962605,-359,85.0
0.3784807436697653,-226,133.0
0.37850157708990456,-218,8.0
0.3785224105100438,-327,-109.0
0.37854324393018307,-400,-73.0
0.3785640773503223,-418,-18.0
0.3785849107704616,-391,27.0
0.3786057441906008,-258,133.0
0.37862657761074003,-15,243.0
0.3786474110308793,278,293.0
0.37866824445101854,538,260.0
0.3786890778711578,702,164.0
0.37870991129129705,852,150.0
0.3787307447114363,1094,242.0
0.37875157813157556,1363,269.0
0.3787724115517148,1565,202.0
0.37879324497185407,1682,117.0
0.3788140783919933,1722,40.0
0.3788349118121326,1745,23.0
0.37885574523227183,1776,31.0
0.3788765786524111,1745,-31.0
0.3788974120725503,1720,-25.0
0.37891824549268954,1796,76.0
0.3789390789128288,1816,20.0
0.37895991233296805,1679,-137.0
0.3789807457531073,1515,-164.0
0.37900157917324656,1363,-152.0
0.3790224125933858,1208,-155.0
0.37904324601352507,1127,-81.0
0.3790640794336643,1049,-78.0
0.3790849128538036,862,-187.0
0.37910574627394283,697,-165.0
0.3791265796940821,666,-31.0
0.37914741311422134,686,20.0
0.3791682465343606,702,16.0
0.3791890799544998,713,11.0
0.37920991337463905,723,10.0
0.3792307467947783,799,76.0
0.37925158021491756,946,147.0
0.3792724136350568,1096,150.0
0.37929324705519607,1212,116.0
0.3793140804753353,1237,25.0
0.3793349138954746,1153,-84.0
0.37935574731561383,1092,-61.0
0.3793765807357531,1119,27.0
0.37939741415589234,1148,29.0
0.3794182475760316,1176,28.0
0.37943908099617085,1243,67.0
0.3794599144163101,1306,63.0
0.3794807478364493,1319,13.0
0.37950158125658856,1274,-45.0
0.3795224146767278,1170,-104.0
0.37954324809686707,1055,-115.0
0.3795640815170063,975,-80.0
0.3795849149371456,934,-41.0
0.37960574835728483,912,-22.0
0.3796265817774241,878,-34.0
0.37964741519756334,872,-6.0
0.3796682486177026,974,102.0
0.37968908203784185,1127,153.0
0.3797099154579811,1220,93.0
0.37973074887812036,1230,10.0
0.3797515822982596,1126,-104.0
0.3797724157183988,971,-155.0
0.37979324913853807,946,-25.0
0.3798140825586773,1015,69.0
0.3798349159788166,1036,21.0
0.37985574939895583,1119,83.0
0.3798765828190951,1295,176.0
0.37989741623923434,1381,86.0
0.3799182496593736,1430,49.0
0.37993908307951285,1556,126.0
0.3799599164996521,1594,38.0
0.37998074991979136,1501,-93.0
0.3800015833399306,1450,-51.0
0.38002241676006987,1440,-10.0
0.3800432501802091,1417,-23.0
0.3800640836003483,1415,-2.0
0.3800849170204876,1383,-32.0
0.38010575044062683,1300,-83.0
0.3801265838607661,1246,-54.0
0.38014741728090534,1229,-17.0
0.3801682507010446,1283,54.0
0.38018908412118385,1462,179.0
0.3802099175413231,1602,140.0
0.38023075096146236,1581,-21.0
0.3802515843816016,1553,-28.0
0.38027241780174087,1614,61.0
0.3802932512218801,1718,104.0
0.3803140846420194,1870,152.0
0.3803349180621586,1976,106.0
0.38035575148229783,1932,-44.0
0.3803765849024371,1903,-29.0
0.38039741832257634,2038,135.0
0.3804182517427156,2232,194.0
0.38043908516285485,2374,142.0
0.3804599185829941,2437,63.0
0.38048075200313336,2397,-40.0
0.3805015854232726,2280,-117.0
0.38052241884341187,2133,-147.0
0.3805432522635511,1986,-147.0
0.3805640856836904,1889,-97.0
0.38058491910382963,1846,-43.0
0.3806057525239689,1826,-20.0
0.3806265859441081,1883,57.0
0.38064741936424734,2001,118.0
0.3806682527843866,2015,14.0
0.38068908620452585,1901,-114.0
0.3807099196246651,1813,-88.0
0.38073075304480436,1796,-17.0
0.3807515864649436,1778,-18.0
0.38077241988508287,1761,-17.0
0.3807932533052221,1840,79.0
0.3808140867253614,2029,189.0
0.38083492014550063,2142,113.0
0.3808557535656399,2044,-98.0
0.38087658698577914,1902,-142.0
0.3808974204059184,1883,-19.0
0.3809182538260576,1854,-29.0
0.38093908724619685,1712,-142.0
0.3809599206663361,1599,-113.0
0.38098075408647536,1573,-26.0
0.3810015875066146,1535,-38.0
0.38102242092675387,1490,-45.0
0.3810432543468931,1513,23.0
0.3810640877670324,1572,59.0
0.38108492118717163,1604,32.0
0.3811057546073109,1639,35.0
0.38112658802745014,1727,88.0
0.3811474214475894,1817,90.0
0.38116825486772865,1805,-12.0
0.3811890882878679,1706,-99.0
0.3812099217080071,1638,-68.0
0.38123075512814636,1635,-3.0
0.3812515885482856,1632,-3.0
0.38127242196842487,1605,-27.0
0.3812932553885641,1587,-18.0
0.3813140888087034,1618,31.0
0.38133492222884263,1712,94.0
0.3813557556489819,1798,86.0
0.38137658906912114,1798,0.0
0.3813974224892604,1775,-23.0
0.38141825590939965,1838,63.0
0.3814390893295389,1967,129.0
0.38145992274967816,2067,100.0
0.3814807561698174,2103,36.0
0.3815015895899566,2103,0.0
0.38152242301009587,2079,-24.0
0.3815432564302351,2040,-39.0
0.3815640898503744,2051,11.0
0.38158492327051363,2150,99.0
0.3816057566906529,2213,63.0
0.38162659011079214,2133,-80.0
0.3816474235309314,2025,-108.0
0.38166825695107065,1993,-32.0
0.3816890903712099,1969,-24.0
0.38170992379134916,1977,8.0
0.3817307572114884,2105,128.0
0.38175159063162767,2237,132.0
0.38177242405176687,2283,46.0
0.3817932574719061,2350,67.0
0.3818140908920454,2415,65.0
0.38183492431218463,2377,-38.0
0.3818557577323239,2365,-12.0
0.38187659115246314,2456,91.0
0.3818974245726024,2473,17.0
0.38191825799274165,2384,-89.0
0.3819390914128809,2326,-58.0
0.38195992483302016,2274,-52.0
0.3819807582531594,2151,-123.0
0.38200159167329867,1995,-156.0
0.3820224250934379,1838,-157.0
0.3820432585135772,1682,-156.0
0.3820640919337164,1529,-153.0
0.38208492535385563,1354,-175.0
0.3821057587739949,1196,-158.0
0.38212659219413414,1131,-65.0
0.3821474256142734,1116,-15.0
0.38216825903441265,1114,-2.0
0.3821890924545519,1170,56.0
0.38220992587469116,1242,72.0
0.3822307592948304,1286,44.0
0.38225159271496967,1365,79.0
0.3822724261351089,1454,89.0
0.3822932595552482,1453,-1.0
0.38231409297538743,1412,-41.0
0.3823349263955267,1400,-12.0
0.3823557598156659,1354,-46.0
0.38237659323580514,1247,-107.0
0.3823974266559444,1110,-137.0
0.38241826007608365,960,-150.0
0.3824390934962229,874,-86.0
0.38245992691636216,915,41.0
0.3824807603365014,971,56.0
0.38250159375664067,930,-41.0
0.3825224271767799,886,-44.0
0.3825432605969192,955,69.0
0.38256409401705843,1066,111.0
0.3825849274371977,1111,45.0
0.38260576085733694,1098,-13.0
0.3826265942774762,1075,-23.0
0.3826474276976154,1062,-13.0
0.38266826111775465,1078,16.0
0.3826890945378939,1077,-1.0
0.38270992795803316,969,-108.0
0.3827307613781724,794,-175.0
0.38275159479831167,689,-105.0
0.3827724282184509,662,-27.0
0.3827932616385902,654,-8.0
0.38281409505872943,699,45.0
0.3828349284788687,815,116.0
0.38285576189900794,916,101.0
0.3828765953191472,938,22.0
0.38289742873928645,906,-32.0
0.3829182621594257,852,-54.0
0.3829390955795649,764,-88.0
0.38295992899970416,657,-107.0
0.3829807624198434,589,-68.0
0.38300159583998267,514,-75.0
0.3830224292601219,320,-194.0
0.3830432626802612,92,-228.0
0.38306409610040043,5,-87.0
0.3830849295205397,-23,-28.0
0.38310576294067894,-107,-84.0
0.3831265963608182,-125,-18.0
0.38314742978095745,-50,75.0
0.3831682632010967,-33,17.0
0.38318909662123596,-69,-36.0
0.3832099300413752,-93,-24.0
0.3832307634615144,-179,-86.0
0.38325159688165367,-297,-118.0
0.3832724303017929,-308,-11.0
0.3832932637219322,-258,50.0
0.38331409714207143,-283,-25.0
0.3833349305622107,-402,-119.0
0.38335576398234994,-600,-198.0
0.3833765974024892,-838,-238.0
0.38339743082262845,-1002,-164.0
0.3834182642427677,-1025,-23.0
0.38343909766290696,-956,69.0
0.3834599310830462,-876,80.0
0.38348076450318547,-831,45.0
0.38350159792332467,-864,-33.0
0.3835224313434639,-1015,-151.0
0.3835432647636032,-1216,-201.0
0.38356409818374243,-1287,-71.0
0.3835849316038817,-1232,55.0
0.38360576502402094,-1311,-79.0
0.3836265984441602,-1595,-284.0
0.38364743186429945,-1832,-237.0
0.3836682652844387,-1896,-64.0
0.38368909870457796,-1928,-32.0
0.3837099321247172,-2017,-89.0
0.38373076554485647,-2116,-99.0
0.3837515989649957,-2182,-66.0
0.383772432385135,-2193,-11.0
0.3837932658052742,-2162,31.0
0.38381409922541343,-2204,-42.0
0.3838349326455527,-2384,-180.0
0.38385576606569194,-2549,-165.0
0.3838765994858312,-2555,-6.0
0.38389743290597045,-2510,45.0
0.3839182663261097,-2560,-50.0
0.38393909974624896,-2635,-75.0
0.3839599331663882,-2640,-5.0
0.38398076658652747,-2592,48.0
0.3840016000066667,-2482,110.0
0.384022433426806,-2310,172.0
0.38404326684694523,-2187,123.0
0.3840641002670845,-2170,17.0
0.3840849336872237,-2191,-21.0
0.38410576710736294,-2187,4.0
0.3841266005275022,-2152,35.0
0.38414743394764145,-2145,7.0
0.3841682673677807,-2228,-83.0
0.38418910078791996,-2298,-70.0
0.3842099342080592,-2238,60.0
0.38423076762819847,-2172,66.0
0.3842516010483377,-2200,-28.0
0.384272434468477,-2183,17.0
0.38429326788861623,-2086,97.0
0.3843141013087555,-2065,21.0
0.38433493472889474,-2157,-92.0
0.384355768149034,-2279,-122.0
0.3843766015691732,-2366,-87.0
0.38439743498931245,-2313,53.0
0.3844182684094517,-2091,222.0
0.38443910182959096,-1835,256.0
0.3844599352497302,-1652,183.0
0.38448076866986947,-1548,104.0
0.3845016020900087,-1496,52.0
0.384522435510148,-1414,82.0
0.38454326893028723,-1319,95.0
0.3845641023504265,-1384,-65.0
0.38458493577056574,-1567,-183.0
0.384605769190705,-1561,6.0
0.38462660261084425,-1360,201.0
0.3846474360309835,-1278,82.0
0.3846682694511227,-1371,-93.0
0.38468910287126196,-1387,-16.0
0.3847099362914012,-1262,125.0
0.38473076971154047,-1214,48.0
0.3847516031316797,-1352,-138.0
0.384772436551819,-1515,-163.0
0.38479326997195823,-1568,-53.0
0.3848141033920975,-1570,-2.0
0.38483493681223674,-1551,19.0
0.384855770232376,-1468,83.0
0.38487660365251525,-1437,31.0
0.3848974370726545,-1555,-118.0
0.38491827049279376,-1603,-48.0
0.38493910391293296,-1445,158.0
0.3849599373330722,-1334,111.0
0.38498077075321147,-1424,-90.0
0.3850016041733507,-1553,-129.0
0.38502243759349,-1631,-78.0
0.38504327101362923,-1703,-72.0
0.3850641044337685,-1759,-56.0
0.38508493785390774,-1781,-22.0
0.385105771274047,-1763,18.0
0.38512660469418625,-1698,65.0
0.3851474381143255,-1652,46.0
0.38516827153446476,-1628,24.0
0.385189104954604,-1521,107.0
0.38520993837474327,-1381,140.0
0.38523077179488247,-1327,54.0
0.3852516052150217,-1282,45.0
0.385272438635161,-1215,67.0
0.38529327205530023,-1239,-24.0
0.3853141054754395,-1305,-66.0
0.38533493889557874,-1307,-2.0
0.385355772315718,-1335,-28.0
0.38537660573585725,-1463,-128.0
0.3853974391559965,-1655,-192.0
0.38541827257613576,-1886,-231.0
0.385439105996275,-2024,-138.0
0.38545993941641427,-1914,110.0
0.3854807728365535,-1647,267.0
0.3855016062566928,-1431,216.0
0.385522439676832,-1339,92.0
0.38554327309697123,-1355,-16.0
0.3855641065171105,-1366,-11.0
0.38558493993724974,-1247,119.0
0.385605773357389,-1046,201.0
0.38562660677752825,-884,162.0
0.3856474401976675,-765,119.0
0.38566827361780676,-673,92.0
0.385689107037946,-635,38.0
0.38570994045808527,-675,-40.0
0.3857307738782245,-770,-95.0
0.3857516072983638,-819,-49.0
0.38577244071850303,-784,35.0
0.3857932741386423,-761,23.0
0.3858141075587815,-725,36.0
0.38583494097892074,-579,146.0
0.38585577439906,-443,136.0
0.38587660781919925,-406,37.0
0.3858974412393385,-317,89.0
0.38591827465947776,-175,142.0
0.385939108079617,-120,55.0
0.38595994149975626,-84,36.0
0.3859807749198955,-7,77.0
0.3860016083400348,26,33.0
0.38602244176017403,39,13.0
0.3860432751803133,59,20.0
0.38606410860045254,6,-53.0
0.3860849420205918,-10,-16.0
0.386105775440731,155,165.0
0.38612660886087025,332,177.0
0.3861474422810095,373,41.0
0.38616827570114876,381,8.0
0.386189109121288,395,14.0
0.38620994254142726,378,-17.0
0.3862307759615665,418,40.0
0.3862516093817058,576,158.0
0.38627244280184503,764,188.0
0.3862932762219843,896,132.0
0.38631410964212354,955,59.0
0.3863349430622628,965,10.0
0.38635577648240205,1003,38.0
0.38637660990254125,1139,136.0
0.3863974433226805,1323,184.0
0.38641827674281976,1416,93.0
0.386439110162959,1367,-49.0
0.38645994358309826,1301,-66.0
0.3864807770032375,1330,29.0
0.3865016104233768,1386,56.0
0.38652244384351603,1382,-4.0
0.3865432772636553,1389,7.0
0.38656411068379454,1487,98.0
0.3865849441039338,1603,116.0
0.38660577752407305,1644,41.0
0.3866266109442123,1665,21.0
0.38664744436435156,1780,115.0
0.38666827778449075,1959,179.0
0.38668911120463,2085,126.0
0.38670994462476926,2144,59.0
0.3867307780449085,2181,37.0
0.3867516114650478,2158,-23.0
0.38677244488518703,2023,-135.0
0.3867932783053263,1853,-170.0
0.38681411172546554,1735,-118.0
0.3868349451456048,1614,-121.0
0.38685577856574405,1462,-152.0
0.3868766119858833,1400,-62.0
0.38689744540602256,1452,52.0
0.3869182788261618,1442,-10.0
0.38693911224630106,1316,-126.0
0.38695994566644026,1225,-91.0
0.3869807790865795,1263,38.0
0.3870016125067188,1407,144.0
0.387022445926858,1570,163.0
0.3870432793469973,1592,22.0
0.38706411276713654,1488,-104.0
0.3870849461872758,1510,22.0
0.38710577960741505,1686,176.0
0.3871266130275543,1806,120.0
0.38714744644769356,1871,65.0
0.3871682798678328,1972,101.0
0.38718911328797206,2026,54.0
0.3872099467081113,2033,7.0
0.3872307801282506,2077,44.0
0.3872516135483898,2054,-23.0
0.387272446968529,1921,-133.0
0.3872932803886683,1879,-42.0
0.38731411380880754,1995,116.0
0.3873349472289468,2123,128.0
0.38735578064908605,2179,56.0
0.3873766140692253,2178,-1.0
0.38739744748936455,2191,13.0
0.3874182809095038,2305,114.0
0.38743911432964306,2428,123.0
0.3874599477497823,2369,-59.0
0.3874807811699216,2186,-183.0
0.38750161459006083,2129,-57.0
0.3875224480102001,2258,129.0
0.3875432814303393,2408,150.0
0.38756411485047854,2460,52.0
0.3875849482706178,2447,-13.0
0.38760578169075705,2438,-9.0
0.3876266151108963,2458,20.0
0.38764744853103555,2522,64.0
0.3876682819511748,2595,73.0
0.38768911537131406,2582,-13.0
0.3877099487914533,2486,-96.0
0.3877307822115926,2422,-64.0
0.3877516156317318,2421,-1.0
0.3877724490518711,2414,-7.0
0.38779328247201034,2396,-18.0
0.3878141158921496,2420,24.0
0.3878349493122888,2466,46.0
0.38785578273242804,2470,4.0
0.3878766161525673,2443,-27.0
0.38789744957270655,2435,-8.0
0.3879182829928458,2431,-4.0
0.38793911641298506,2417,-14.0
0.3879599498331243,2457,40.0
0.3879807832532636,2542,85.0
0.3880016166734028,2567,25.0
0.3880224500935421,2539,-28.0
0.38804328351368134,2498,-41.0
0.3880641169338206,2369,-129.0
0.38808495035395985,2203,-166.0
0.38810578377409904,2194,-9.0
0.3881266171942383,2246,52.0
0.38814745061437755,2090,-156.0
0.3881682840345168,1802,-288.0
0.38818911745465606,1645,-157.0
0.3882099508747953,1620,-25.0
0.38823078429493457,1603,-17.0
0.3882516177150738,1603,0.0
0.3882724511352131,1654,51.0
0.38829328455535234,1689,35.0
0.3883141179754916,1686,-3.0
0.38833495139563085,1718,32.0
0.3883557848157701,1786,68.0
0.38837661823590935,1768,-18.0
0.38839745165604855,1617,-151.0
0.3884182850761878,1445,-172.0
0.38843911849632706,1374,-71.0
0.3884599519164663,1393,19.0
0.38848078533660557,1398,5.0
0.3885016187567448,1367,-31.0
0.3885224521768841,1416,49.0
0.38854328559702334,1588,172.0
0.3885641190171626,1746,158.0
0.38858495243730184,1793,47.0
0.3886057858574411,1749,-44.0
0.38862661927758035,1614,-135.0
0.3886474526977196,1430,-184.0
0.38866828611785886,1327,-103.0
0.38868911953799806,1326,-1.0
0.3887099529581373,1339,13.0
0.38873078637827657,1330,-9.0
0.3887516197984158,1275,-55.0
0.3887724532185551,1172,-103.0
0.38879328663869434,1145,-27.0
0.3888141200588336,1266,121.0
0.38883495347897284,1419,153.0
0.3888557868991121,1488,69.0
0.38887662031925135,1506,18.0
0.3888974537393906,1562,56.0
0.38891828715952986,1687,125.0
0.3889391205796691,1837,150.0
0.38895995399980837,1984,147.0
0.38898078741994757,2129,145.0
0.3890016208400868,2215,86.0
0.3890224542602261,2200,-15.0
0.38904328768036534,2186,-14.0
0.3890641211005046,2249,63.0
0.38908495452064384,2328,79.0
0.3891057879407831,2416,88.0
0.38912662136092235,2559,143.0
0.3891474547810616,2683,124.0
0.38916828820120086,2720,37.0
0.3891891216213401,2730,10.0
0.38920995504147937,2736,6.0
0.3892307884616186,2677,-59.0
0.3892516218817579,2587,-90.0
0.3892724553018971,2559,-28.0
0.38929328872203633,2561,2.0
0.3893141221421756,2493,-68.0
0.38933495556231484,2367,-126.0
0.3893557889824541,2245,-122.0
0.38937662240259335,2114,-131.0
0.3893974558227326,1973,-141.0
0.38941828924287186,1872,-101.0
0.3894391226630111,1807,-65.0
0.38945995608315037,1757,-50.0
0.3894807895032896,1738,-19.0
0.3895016229234289,1691,-47.0
0.38952245634356814,1574,-117.0
0.38954328976370733,1496,-78.0
0.3895641231838466,1501,5.0
0.38958495660398584,1480,-21.0
0.3896057900241251,1440,-40.0
0.38962662344426435,1466,26.0
0.3896474568644036,1516,50.0
0.38966829028454286,1546,30.0
0.3896891237046821,1611,65.0
0.38970995712482137,1705,94.0
0.3897307905449606,1775,70.0
0.3897516239650999,1813,38.0
0.38977245738523913,1797,-16.0
0.3897932908053784,1732,-65.0
0.38981412422551764,1664,-68.0
0.38983495764565684,1582,-82.0
0.3898557910657961,1470,-112.0
0.38987662448593535,1399,-71.0
0.3898974579060746,1360,-39.0
0.38991829132621386,1246,-114.0
0.3899391247463531,1088,-158.0
0.38995995816649237,1002,-86.0
0.3899807915866316,971,-31.0
0.3900016250067709,930,-41.0
0.39002245842691013,911,-19.0
0.3900432918470494,952,41.0
0.39006412526718864,1056,104.0
0.3900849586873279,1211,155.0
0.39010579210746715,1320,109.0
0.39012662552760635,1282,-38.0
0.3901474589477456,1203,-79.0
0.39016829236788486,1207,4.0
0.3901891257880241,1174,-33.0
0.39020995920816337,996,-178.0
0.3902307926283026,816,-180.0
0.3902516260484419,744,-72.0
0.39027245946858113,716,-28.0
0.3902932928887204,700,-16.0
0.39031412630885964,711,11.0
0.3903349597289989,695,-16.0
0.39035579314913815,620,-75.0
0.3903766265692774,532,-88.0
0.39039745998941666,481,-51.0
0.39041829340955586,485,4.0
0.3904391268296951,500,15.0
0.39045996024983437,448,-52.0
0.3904807936699736,330,-118.0
0.3905016270901129,231,-99.0
0.39052246051025213,199,-32.0
0.3905432939303914,217,18.0
0.39056412735053064,251,34.0
0.3905849607706699,270,19.0
0.39060579419080915,251,-19.0
0.3906266276109484,180,-71.0
0.39064746103108766,81,-99.0
0.3906682944512269,19,-62.0
0.39068912787136617,-19,-38.0
0.39070996129150537,-111,-92.0
0.3907307947116446,-234,-123.0
0.3907516281317839,-299,-65.0
0.39077246155192313,-311,-12.0
0.3907932949720624,-328,-17.0
0.39081412839220164,-354,-26.0
0.3908349618123409,-387,-33.0
0.39085579523248015,-443,-56.0
0.3908766286526194,-490,-47.0
0.39089746207275866,-502,-12.0
0.3909182954928979,-533,-31.0
0.39093912891303717,-625,-92.0
0.3909599623331764,-704,-79.0
0.3909807957533157,-712,-8.0
0.3910016291734549,-731,-19.0
0.39102246259359413,-820,-89.0
0.3910432960137334,-930,-110.0
0.39106412943387264,-1036,-106.0
0.3910849628540119,-1135,-99.0
0.39110579627415115,-1189,-54.0
0.3911266296942904,-1267,-78.0
0.39114746311442966,-1469,-202.0
0.3911682965345689,-1731,-262.0
0.39118912995470817,-1964,-233.0
0.3912099633748474,-2169,-205.0
0.3912307967949867,-2278,-109.0
0.39125163021512593,-2250,28.0
0.39127246363526513,-2187,63.0
0.3912932970554044,-2142,45.0
0.39131413047554364,-2117,25.0
0.3913349638956829,-2183,-66.0
0.39135579731582215,-2289,-106.0
0.3913766307359614,-2319,-30.0
0.39139746415610066,-2355,-36.0
0.3914182975762399,-2460,-105.0
0.39143913099637917,-2508,-48.0
0.3914599644165184,-2486,22.0
0.3914807978366577,-2495,-9.0
0.39150163125679693,-2547,-52.0
0.3915224646769362,-2673,-126.0
0.39154329809707544,-2877,-204.0
0.39156413151721464,-3001,-124.0
0.3915849649373539,-2996,5.0
0.39160579835749315,-3020,-24.0
0.3916266317776324,-3085,-65.0
0.39164746519777166,-3053,32.0
0.3916682986179109,-2891,162.0
0.39168913203805017,-2688,203.0
0.3917099654581894,-2560,128.0
0.3917307988783287,-2563,-3.0
0.39175163229846793,-2581,-18.0
0.3917724657186072,-2509,72.0
0.39179329913874644,-2441,68.0
0.3918141325588857,-2468,-27.0
0.39183496597902495,-2492,-24.0
0.39185579939916415,-2418,74.0
0.3918766328193034,-2277,141.0
0.39189746623944266,-2106,171.0
0.3919182996595819,-1914,192.0
0.39193913307972117,-1781,133.0
0.3919599664998604,-1806,-25.0
0.3919807999199997,-1942,-136.0
0.39200163334013893,-2026,-84.0
0.3920224667602782,-2005,21.0
0.39204330018041744,-1947,58.0
0.3920641336005567,-1893,54.0
0.39208496702069595,-1851,42.0
0.3921058004408352,-1799,52.0
0.39212663386097446,-1697,102.0
0.39214746728111366,-1576,121.0
0.3921683007012529,-1536,40.0
0.39218913412139217,-1596,-60.0
0.3922099675415314,-1680,-84.0
0.3922308009616707,-1729,-49.0
0.39225163438180993,-1767,-38.0
0.3922724678019492,-1872,-105.0
0.39229330122208844,-2055,-183.0
0.3923141346422277,-2242,-187.0
0.39233496806236695,-2403,-161.0
0.3923558014825062,-2512,-109.0
0.39237663490264546,-2483,29.0
0.3923974683227847,-2342,141.0
0.39241830174292397,-2233,109.0
0.39243913516306317,-2160,73.0
0.3924599685832024,-2040,120.0
0.3924808020033417,-1933,107.0
0.39250163542348093,-1927,6.0
0.3925224688436202,-1984,-57.0
0.39254330226375944,-2063,-79.0
0.3925641356838987,-2170,-107.0
0.39258496910403795,-2261,-91.0
0.3926058025241772,-2251,10.0
0.39262663594431646,-2136,115.0
0.3926474693644557,-2030,106.0
0.39266830278459497,-2055,-25.0
0.3926891362047342,-2185,-130.0
0.3927099696248734,-2299,-114.0
0.3927308030450127,-2381,-82.0
0.39275163646515193,-2536,-155.0
0.3927724698852912,-2764,-228.0
0.39279330330543044,-2915,-151.0
0.3928141367255697,-2931,-16.0
0.39283497014570895,-2952,-21.0
0.3928558035658482,-3062,-110.0
0.39287663698598746,-3169,-107.0
0.3928974704061267,-3178,-9.0
0.39291830382626597,-3114,64.0
0.3929391372464052,-3070,44.0
0.3929599706665445,-3102,-32.0
0.39298080408668373,-3133,-31.0
0.39300163750682293,-3060,73.0
0.3930224709269622,-2952,108.0
0.39304330434710144,-2904,48.0
0.3930641377672407,-2828,76.0
0.39308497118737995,-2652,176.0
0.3931058046075192,-2446,206.0
0.39312663802765846,-2280,166.0
0.3931474714477977,-2215,65.0
0.39316830486793697,-2281,-66.0
0.3931891382880762,-2363,-82.0
0.3932099717082155,-2364,-1.0
0.39323080512835473,-2311,53.0
0.393251638548494,-2181,130.0
0.39327247196863324,-2008,173.0
0.39329330538877244,-1960,48.0
0.3933141388089117,-1996,-36.0
0.39333497222905095,-1946,50.0
0.3933558056491902,-1917,29.0
0.39337663906932946,-2022,-105.0
0.3933974724894687,-2088,-66.0
0.39341830590960797,-2057,31.0
0.3934391393297472,-2107,-50.0
0.3934599727498865,-2255,-148.0
0.39348080617002573,-2348,-93.0
0.393501639590165,-2313,35.0
0.39352247301030424,-2197,116.0
0.3935433064304435,-2094,103.0
0.39356413985058275,-2044,50.0
0.39358497327072195,-2003,41.0
0.3936058066908612,-1981,22.0
0.39362664011100046,-2002,-21.0
0.3936474735311397,-1990,12.0
0.39366830695127897,-1931,59.0
0.3936891403714182,-1922,9.0
0.3937099737915575,-1945,-23.0
0.39373080721169673,-1916,29.0
0.393751640631836,-1865,51.0
0.39377247405197524,-1818,47.0
0.3937933074721145,-1771,47.0
0.39381414089225375,-1779,-8.0
0.393834974312393,-1822,-43.0
0.39385580773253226,-1785,37.0
0.39387664115267146,-1713,72.0
0.3938974745728107,-1732,-19.0
0.39391830799294997,-1779,-47.0
0.3939391414130892,-1736,43.0
0.3939599748332285,-1653,83.0
0.39398080825336773,-1615,38.0
0.394001641673507,-1601,14.0
0.39402247509364624,-1581,20.0
0.3940433085137855,-1568,13.0
0.39406414193392475,-1548,20.0
0.394084975354064,-1497,51.0
0.39410580877420326,-1418,79.0
0.3941266421943425,-1339,79.0
0.3941474756144817,-1285,54.0
0.39416830903462097,-1213,72.0
0.3941891424547602,-1043,170.0
0.3942099758748995,-823,220.0
0.39423080929503873,-725,98.0
0.394251642715178,-769,-44.0
0.39427247613531724,-779,-10.0
0.3942933095554565,-660,119.0
0.39431414297559575,-480,180.0
0.394334976395735,-301,179.0
0.39435580981587426,-164,137.0
0.3943766432360135,-141,23.0
0.39439747665615277,-236,-95.0
0.394418310076292,-360,-124.0
0.3944391434964312,-422,-62.0
0.3944599769165705,-368,54.0
0.39448081033670973,-244,124.0
0.394501643756849,-196,48.0
0.39452247717698824,-258,-62.0
0.3945433105971275,-320,-62.0
0.39456414401726675,-358,-38.0
0.394584977437406,-427,-69.0
0.39460581085754526,-473,-46.0
0.3946266442776845,-408,65.0
0.39464747769782377,-260,148.0
0.394668311117963,-83,177.0
0.3946891445381023,78,161.0
0.39470997795824153,166,88.0
0.39473081137838073,231,65.0
0.39475164479852,406,175.0
0.39477247821865924,696,290.0
0.3947933116387985,999,303.0
0.39481414505893775,1282,283.0
0.394834978479077,1556,274.0
0.39485581189921626,1791,235.0
0.3948766453193555,1979,188.0
0.39489747873949477,2165,186.0
0.394918312159634,2378,213.0
0.3949391455797733,2585,207.0
0.39495997899991253,2715,130.0
0.3949808124200518,2741,26.0
0.39500164584019104,2722,-19.0
0.39502247926033024,2710,-12.0
